doi,journal,publisher,author1,affiliation,title,abstract,topic,Year
10.1371/journal.pone.0034438,PLoS ONE,Public Library of Science,"Posner, Mason","Department of Biology, Ashland University, Ashland, Ohio, United States of America",Functional Validation of Hydrophobic Adaptation to Physiological Temperature in the Small Heat Shock Protein αA-crystallin,"Small heat shock proteins (sHsps) maintain cellular homeostasis by preventing stress and disease-induced protein aggregation. While it is known that hydrophobicity impacts the ability of sHsps to bind aggregation-prone denaturing proteins, the complex quaternary structure of globular sHsps has made understanding the significance of specific changes in hydrophobicity difficult. Here we used recombinant protein of the lenticular sHsp α A-crystallin from six teleost fishes environmentally adapted to temperatures ranging from -2°C to 40°C to identify correlations between physiological temperature, protein stability and chaperone-like activity. Using sequence and structural modeling analysis we identified specific amino acid differences between the warm adapted zebrafish and cold adapted Antarctic toothfish that could contribute to these correlations and validated the functional consequences of three specific hydrophobicity-altering amino acid substitutions in αA-crystallin. Site directed mutagenesis of three residues in the zebrafish (V62T, C143S, T147V) confirmed that each impacts either protein stability or chaperone-like activity or both, with the V62T substitution having the greatest impact. Our results indicate a role for changing hydrophobicity in the thermal adaptation of α A-crystallin and suggest ways to produce sHsp variants with altered chaperone-like activity. These data also demonstrate that a comparative approach can provide new information about sHsp function and evolution.",global alignment sequence,2012
10.1371/journal.ppat.1000076,PLoS Pathogens,Public Library of Science,"Dugan, Vivien G.","Laboratory of Infectious Diseases, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, Maryland, United States of America",The Evolutionary Genetics and Emergence of Avian Influenza Viruses in Wild Birds,"We surveyed the genetic diversity among avian influenza virus (AIV) in wild birds, comprising 167 complete viral genomes from 14 bird species sampled in four locations across the United States. These isolates represented 29 type A influenza virus hemagglutinin (HA) and neuraminidase (NA) subtype combinations, with up to 26% of isolates showing evidence of mixed subtype infection. Through a phylogenetic analysis of the largest data set of AIV genomes compiled to date, we were able to document a remarkably high rate of genome reassortment, with no clear pattern of gene segment association and occasional inter-hemisphere gene segment migration and reassortment. From this, we propose that AIV in wild birds forms transient “genome constellations,” continually reshuffled by reassortment, in contrast to the spread of a limited number of stable genome constellations that characterizes the evolution of mammalian-adapted influenza A viruses.",global alignment sequence,2008
10.1371/journal.pone.0092877,PLoS ONE,Public Library of Science,"Sargeant, David P.","School of Life Sciences, University of Nevada Las Vegas, Las Vegas, Nevada, United States of America",The Geogenomic Mutational Atlas of Pathogens (GoMAP) Web System,"We present a new approach for pathogen surveillance we call Geogenomics. Geogenomics examines the geographic distribution of the genomes of pathogens, with a particular emphasis on those mutations that give rise to drug resistance. We engineered a new web system called Geogenomic Mutational Atlas of Pathogens (GoMAP) that enables investigation of the global distribution of individual drug resistance mutations. As a test case we examined mutations associated with HIV resistance to FDA-approved antiretroviral drugs. GoMAP-HIV makes use of existing public drug resistance and HIV protein sequence data to examine the distribution of 872 drug resistance mutations in ∼502,000 sequences for many countries in the world. We also implemented a broadened classification scheme for HIV drug resistance mutations. Several patterns for geographic distributions of resistance mutations were identified by visual mining using this web tool. GoMAP-HIV is an open access web application available at http://www.bio-toolkit.com/GoMap/project/",global alignment sequence,2014
10.1371/journal.pcbi.1000071,PLoS Computational Biology,Public Library of Science,"Frith, Martin C.","Computational Biology Research Center, National Institute of Advanced Industrial Science and Technology (AIST), Tokyo, Japan",Discovering Sequence Motifs with Arbitrary Insertions and Deletions,"Biology is encoded in molecular sequences: deciphering this encoding remains a grand scientific challenge. Functional regions of DNA, RNA, and protein sequences often exhibit characteristic but subtle motifs; thus, computational discovery of motifs in sequences is a fundamental and much-studied problem. However, most current algorithms do not allow for insertions or deletions (indels) within motifs, and the few that do have other limitations. We present a method, GLAM2 (Gapped Local Alignment of Motifs), for discovering motifs allowing indels in a fully general manner, and a companion method GLAM2SCAN for searching sequence databases using such motifs. glam2 is a generalization of the gapless Gibbs sampling algorithm. It re-discovers variable-width protein motifs from the PROSITE database significantly more accurately than the alternative methods PRATT and SAM-T2K. Furthermore, it usefully refines protein motifs from the ELM database: in some cases, the refined motifs make orders of magnitude fewer overpredictions than the original ELM regular expressions. GLAM2 performs respectably on the BAliBASE multiple alignment benchmark, and may be superior to leading multiple alignment methods for “motif-like” alignments with N- and C-terminal extensions. Finally, we demonstrate the use of GLAM2 to discover protein kinase substrate motifs and a gapped DNA motif for the LIM-only transcriptional regulatory complex: using GLAM2SCAN, we identify promising targets for the latter. GLAM2 is especially promising for short protein motifs, and it should improve our ability to identify the protein cleavage sites, interaction sites, post-translational modification attachment sites, etc., that underlie much of biology. It may be equally useful for arbitrarily gapped motifs in DNA and RNA, although fewer examples of such motifs are known at present. GLAM2 is public domain software, available for download at http://bioinformatics.org.au/glam2.",global alignment sequence,2008
10.1371/journal.pgen.1000268,PLoS Genetics,Public Library of Science,"Hare, Emily E.","Department of Molecular and Cell Biology, University of California Berkeley, Berkeley, California, United States of America",A Careful Look at Binding Site Reorganization in the even-skipped Enhancers of Drosophila and Sepsids,NA,global alignment sequence,NA
10.1371/journal.pone.0085452,PLoS ONE,Public Library of Science,"Ronsard, Larance","Virology Laboratory, National Institute of Immunology, New Delhi, India",Molecular and Genetic Characterization of Natural HIV-1 Tat Exon-1 Variants from North India and Their Functional Implications,"BackgroundDesigning an ideal vaccine against HIV-1 has been difficult due to enormous genetic variability as a result of high replication rate and lack of proofreading activity of reverse transcriptase leading to emergence of genetic variants and recombinants. Tat transactivates HIV-1 LTR, resulting in a remarkable increase in viral gene expression, and plays a vital role in pathogenesis. The aim of this study was to characterize the genetic variations of Tat exon-1 from HIV-1 infected patients from North India.MethodsGenomic DNA was isolated from PBMCs and Tat exon-1 was PCR amplified with specific primers followed by cloning, sequencing and sequence analyses using bioinformatic tools for predicting HIV-1 subtypes, recombination events, conservation of domains and phosphorylation sites, and LTR transactivation by luciferase assay.ResultsPhylogenetic analysis of Tat exon-1 variants (n = 120) revealed sequence similarity with South African Tat C sequences and distinct geographical relationships were observed for B/C recombinants. Bootscan analysis of our variants showed 90% homology to Tat C and 10% to B/C recombinants with a precise breakpoint. Natural substitutions were observed with high allelic frequencies which may be beneficial for virus. High amino acid conservation was observed in Tat among Anti Retroviral Therapy (ART) recipients. Barring few changes, most of the functional domains, predicted motifs and phosphorylation sites were well conserved in most of Tat variants. dN/dS analysis revealed purifying selection, implying the importance of functional conservation of Tat exon-1. Our Indian Tat C variants and B/C recombinants showed differential LTR transactivation.ConclusionsThe possible role of Tat exon-1 variants in shaping the current HIV-1 epidemic in North India was highlighted. Natural substitutions across conserved functional domains were observed and provided evidence for the emergence of B/C recombinants within the ORF of Tat exon-1. These events are likely to have implications for viral pathogenesis and vaccine formulations.",global alignment sequence,2013
10.1371/journal.pone.0028550,PLoS ONE,Public Library of Science,"Gillece, John D.","Pathogen Genomics Division, Translational Genomics Research Institute, Flagstaff, Arizona, United States of America",Whole Genome Sequence Analysis of Cryptococcus gattii from the Pacific Northwest Reveals Unexpected Diversity,"A recent emergence of Cryptococcus gattii in the Pacific Northwest involves strains that fall into three primarily clonal molecular subtypes: VGIIa, VGIIb and VGIIc. Multilocus sequence typing (MLST) and variable number tandem repeat analysis appear to identify little diversity within these molecular subtypes. Given the apparent expansion of these subtypes into new geographic areas and their ability to cause disease in immunocompetent individuals, differentiation of isolates belonging to these subtypes could be very important from a public health perspective. We used whole genome sequence typing (WGST) to perform fine-scale phylogenetic analysis on 20 C. gattii isolates, 18 of which are from the VGII molecular type largely responsible for the Pacific Northwest emergence. Analysis both including and excluding (289,586 SNPs and 56,845 SNPs, respectively) molecular types VGI and VGIII isolates resulted in phylogenetic reconstructions consistent, for the most part, with MLST analysis but with far greater resolution among isolates. The WGST analysis presented here resulted in identification of over 100 SNPs among eight VGIIc isolates as well as unique genotypes for each of the VGIIa, VGIIb and VGIIc isolates. Similar levels of genetic diversity were found within each of the molecular subtype isolates, despite the fact that the VGIIb clade is thought to have emerged much earlier. The analysis presented here is the first multi-genome WGST study to focus on the C. gattii molecular subtypes involved in the Pacific Northwest emergence and describes the tools that will further our understanding of this emerging pathogen.",global alignment sequence,2011
10.1371/journal.pone.0039494,PLoS ONE,Public Library of Science,"Song, Jiaping","The Shenzhen Proteome Engineering Laboratory, BGI Shenzhen, Shenzhen, P. R. China",An Improvement of Shotgun Proteomics Analysis by Adding Next-Generation Sequencing Transcriptome Data in Orange,"BackgroundShotgun proteomics data analysis usually relies on database search. Because commonly employed protein sequence databases of most species do not contain sufficient protein information, the application of shotgun proteomics to the research of protein sequence profile remains a big challenge, especially to the species whose genome has not been sequenced yet.Methodology/Principal FindingsIn this paper, we present a workflow with integrated database to partly address this problem. First, we downloaded the homologous species database. Next, we identified the transcriptome of the sample, created a protein sequence database based on the transcriptome data, and integtrated it with homologous species database. Lastly, we developed a workflow for identifying peptides simultaneously from shotgun proteomics data.Conclusions/SignificanceWe used datasets from orange leaves samples to demonstrate our workflow. The results showed that the integrated database had great advantage on orange shotgun proteomics data analysis compared to the homologous species database, an 18.5% increase in number of proteins identification.",global alignment sequence,2012
10.1371/journal.pone.0205995,PLOS ONE,Public Library of Science,"Harhala, Marek","Bacteriophage Laboratory, Institute of Immunology and Experimental Therapy, Polish Academy of Sciences, Weigla 12, Wrocław, Poland","Two novel temperate bacteriophages infecting Streptococcus pyogenes: Their genomes, morphology and stability","Only 3% of phage genomes in NCBI nucleotide database represent phages that are active against Streptococcus sp. With the aim to increase general awareness of phage diversity, we isolated two bacteriophages, Str01 and Str03, active against health-threatening Group A Streptococcus (GAS). Both phages are members of the Siphoviridae, but their analysis revealed that Str01 and Str03 do not belong to any known genus. We identified their structural proteins based on LC–ESI29 MS/MS and list their basic thermal stability and physico-chemical features including optimum pH. Annotated genomic sequences of the phages are deposited in GenBank (NCBI accession numbers KY349816 and KY363359, respectively).",global alignment sequence,2018
10.1371/journal.pgen.1006810,PLOS Genetics,Public Library of Science,"Da Cunha, Violette","Institut Pasteur, Unité de Biologie Moléculaire du Gène chez les Extrêmophiles (BMGE), Département de Microbiologie Paris, France","Lokiarchaea are close relatives of Euryarchaeota, not bridging the gap between prokaryotes and eukaryotes","The eocyte hypothesis, in which Eukarya emerged from within Archaea, has been boosted by the description of a new candidate archaeal phylum, “Lokiarchaeota”, from metagenomic data. Eukarya branch within Lokiarchaeota in a tree reconstructed from the concatenation of 36 universal proteins. However, individual phylogenies revealed that lokiarchaeal proteins sequences have different evolutionary histories. The individual markers phylogenies revealed at least two subsets of proteins, either supporting the Woese or the Eocyte tree of life. Strikingly, removal of a single protein, the elongation factor EF2, is sufficient to break the Eukaryotes-Lokiarchaea affiliation. Our analysis suggests that the three lokiarchaeal EF2 proteins have a chimeric organization that could be due to contamination and/or homologous recombination with patches of eukaryotic sequences. A robust phylogenetic analysis of RNA polymerases with a new dataset indicates that Lokiarchaeota and related phyla of the Asgard superphylum are sister group to Euryarchaeota, not to Eukarya, and supports the monophyly of Archaea with their rooting in the branch leading to Thaumarchaeota.",global alignment sequence,2017
10.1371/journal.pgen.1007849,PLOS Genetics,Public Library of Science,"Elliott, Kerryn","Department of Medical Biochemistry and Cell Biology, Institute of Biomedicine, The Sahlgrenska Academy, University of Gothenburg, Gothenburg, Sweden",Elevated pyrimidine dimer formation at distinct genomic bases underlies promoter mutation hotspots in UV-exposed cancers,"Sequencing of whole cancer genomes has revealed an abundance of recurrent mutations in gene-regulatory promoter regions, in particular in melanoma where strong mutation hotspots are observed adjacent to ETS-family transcription factor (TF) binding sites. While sometimes interpreted as functional driver events, these mutations are commonly believed to be due to locally inhibited DNA repair. Here, we first show that low-dose UV light induces mutations preferably at a known ETS promoter hotspot in cultured cells even in the absence of global or transcription-coupled nucleotide excision repair (NER). Further, by genome-wide mapping of cyclobutane pyrimidine dimers (CPDs) shortly after UV exposure and thus before DNA repair, we find that ETS-related mutation hotspots exhibit strong increases in CPD formation efficacy in a manner consistent with tumor mutation data at the single-base level. Analysis of a large whole genome cohort illustrates the widespread contribution of this effect to recurrent mutations in melanoma. While inhibited NER underlies a general increase in somatic mutation burden in regulatory elements including ETS sites, our data supports that elevated DNA damage formation at specific genomic bases is at the core of the prominent promoter mutation hotspots seen in skin cancers, thus explaining a key phenomenon in whole-genome cancer analyses.",global alignment sequence,2018
10.1371/journal.pone.0086264,PLoS ONE,Public Library of Science,"Haley, Bradd J.","Maryland Pathogen Research Institute, University of Maryland, College Park, Maryland, United States of America",Genomic and Phenotypic Characterization of Vibrio cholerae Non-O1 Isolates from a US Gulf Coast Cholera Outbreak,"Between November 2010, and May 2011, eleven cases of cholera, unrelated to a concurrent outbreak on the island of Hispaniola, were recorded, and the causative agent, Vibrio cholerae serogroup O75, was traced to oysters harvested from Apalachicola Bay, Florida. From the 11 diagnosed cases, eight isolates of V. cholerae were isolated and their genomes were sequenced. Genomic analysis demonstrated the presence of a suite of mobile elements previously shown to be involved in the disease process of cholera (ctxAB, VPI-1 and -2, and a VSP-II like variant) and a phylogenomic analysis showed the isolates to be sister taxa to toxigenic V. cholerae V51 serogroup O141, a clinical strain isolated 23 years earlier. Toxigenic V. cholerae O75 has been repeatedly isolated from clinical cases in the southeastern United States and toxigenic V. cholerae O141 isolates have been isolated globally from clinical cases over several decades. Comparative genomics, phenotypic analyses, and a Caenorhabditis elegans model of infection for the isolates were conducted. This analysis coupled with isolation data of V. cholerae O75 and O141 suggests these strains may represent an underappreciated clade of cholera-causing strains responsible for significant disease burden globally.",global alignment sequence,2013
10.1371/journal.pone.0178650,PLOS ONE,Public Library of Science,"Chowdhary, Janamejaya","Center for Molecular Biophysics, Oak Ridge National Laboratory, Oak Ridge, Tennessee, United States of America",Community detection in sequence similarity networks based on attribute clustering,"Networks are powerful tools for the presentation and analysis of interactions in multi-component systems. A commonly studied mesoscopic feature of networks is their community structure, which arises from grouping together similar nodes into one community and dissimilar nodes into separate communities. Here, the community structure of protein sequence similarity networks is determined with a new method: Attribute Clustering Dependent Communities (ACDC). Sequence similarity has hitherto typically been quantified by the alignment score or its expectation value. However, pair alignments with the same score or expectation value cannot thus be differentiated. To overcome this deficiency, the method constructs, for pair alignments, an extended alignment metric, the link attribute vector, which includes the score and other alignment characteristics. Rescaling components of the attribute vectors qualitatively identifies a systematic variation of sequence similarity within protein superfamilies. The problem of community detection is then mapped to clustering the link attribute vectors, selection of an optimal subset of links and community structure refinement based on the partition density of the network. ACDC-predicted communities are found to be in good agreement with gold standard sequence databases for which the “ground truth” community structures (or families) are known. ACDC is therefore a community detection method for sequence similarity networks based entirely on pair similarity information. A serial implementation of ACDC is available from https://cmb.ornl.gov/resources/developments",global alignment sequence,2017
10.1371/journal.pone.0100476,PLOS ONE,Public Library of Science,"Carrillo, José A.","Department of Animal and Avian Sciences, University of Maryland, College Park, Maryland, United States of America",Methylome Analysis in Chickens Immunized with Infectious Laryngotracheitis Vaccine,"In this study we investigated the methylome of chickens immunized with Infectious laryngotracheitis (ILT) vaccine derived from chicken embryos. Methyl-CpG binding domain protein-enriched genome sequencing (MBD-Seq) method was employed in the detection of the 1,155 differentially methylated regions (DMRs) across the entire genome. After validation, we ascertained the genomic DMRs distribution and annotated them regarding genes, transcription start sites (TSS) and CpG islands. We found that global DNA methylation decreased in vaccinated birds, presenting 704 hypomethylated and 451 hypermethylated DMRs, respectively. Additionally, we performed an enrichment analysis detecting gene networks, in which cancer and RNA post-transcriptional modification appeared in the first place, followed by humoral immune response, immunological disease and inflammatory disease. The top four identified canonical pathways were EIF2 signaling, regulation of EIF4 and p70S6K signaling, axonal guidance signaling and mTOR signaling, providing new insight regarding the mechanisms of ILT etiology. Lastly, the association between DNA methylation and differentially expressed genes was examined, and detected negative correlation in seventeen of the eighteen genes.",global alignment sequence,2014
10.1371/journal.pone.0105718,PLoS ONE,Public Library of Science,"Leonhardt, Sara D.","Department of Animal Ecology and Tropical Biology, University of Würzburg, Würzburg, Germany",Microbial Communities of Three Sympatric Australian Stingless Bee Species,"Bacterial symbionts of insects have received increasing attention due to their prominent role in nutrient acquisition and defense. In social bees, symbiotic bacteria can maintain colony homeostasis and fitness, and the loss or alteration of the bacterial community may be associated with the ongoing bee decline observed worldwide. However, analyses of microbiota associated with bees have been largely confined to the social honeybees (Apis mellifera) and bumblebees (Bombus spec.), revealing – among other taxa – host-specific lactic acid bacteria (LAB, genus Lactobacillus) that are not found in solitary bees. Here, we characterized the microbiota of three Australian stingless bee species (Apidae: Meliponini) of two phylogenetically distant genera (Tetragonula and Austroplebeia). Besides common plant bacteria, we find LAB in all three species, showing that LAB are shared by honeybees, bumblebees and stingless bees across geographical regions. However, while LAB of the honeybee-associated Firm4–5 clusters were present in Tetragonula, they were lacking in Austroplebeia. Instead, we found a novel clade of likely host-specific LAB in all three Australian stingless bee species which forms a sister clade to a large cluster of Halictidae-associated lactobacilli. Our findings indicate both a phylogenetic and geographical signal of host-specific LAB in stingless bees and highlight stingless bees as an interesting group to investigate the evolutionary history of the bee-LAB association.",global alignment sequence,2014
10.1371/journal.pone.0009268,PLoS ONE,Public Library of Science,"Sahini, Leepakshi","Department of Process and Analytical Biochemistry, ChimericBio Incorporated, Long Island City, New York, United States of America",Large-Scale Sequence Analysis of Hemagglutinin of Influenza A Virus Identifies Conserved Regions Suitable for Targeting an Anti-Viral Response,"BackgroundInfluenza A viral surface protein, hemagglutinin, is the major target of neutralizing antibody response and hence a main constituent of all vaccine formulations. But due to its marked evolutionary variability, vaccines have to be reformulated so as to include the hemagglutinin protein from the emerging new viral strain. With the constant fear of a pandemic, there is critical need for the development of anti-viral strategies that can provide wider protection against any Influenza A pathogen. An anti-viral approach that is directed against the conserved regions of the hemaggutinin protein has a potential to protect against any current and new Influenza A virus and provide a solution to this ever-present threat to public health.Methodology/Principal FindingsInfluenza A human hemagglutinin protein sequences available in the NCBI database, corresponding to H1, H2, H3 and H5 subtypes, were used to identify highly invariable regions of the protein. Nine such regions were identified and analyzed for structural properties like surface exposure, hydrophilicity and residue type to evaluate their suitability for targeting an anti-peptide antibody/anti-viral response.Conclusion/SignificanceThis study has identified nine conserved regions in the hemagglutinin protein, five of which have the structural characteristics suitable for an anti-viral/anti-peptide response. This is a critical step in the design of efficient anti-peptide antibodies as novel anti-viral agents against any Influenza A pathogen. In addition, these anti-peptide antibodies will provide broadly cross-reactive immunological reagents and aid the rapid development of vaccines against new and emerging Influenza A strains.",global alignment sequence,2010
10.1371/journal.pone.0015897,PLoS ONE,Public Library of Science,"Nelson, David M.","Appalachian Laboratory, University of Maryland Center for Environmental Science, Frostburg, Maryland, United States of America",Response of Archaeal Communities in the Rhizosphere of Maize and Soybean to Elevated Atmospheric CO2 Concentrations,"BackgroundArchaea are important to the carbon and nitrogen cycles, but it remains uncertain how rising atmospheric carbon dioxide concentrations ([CO2]) will influence the structure and function of soil archaeal communities.Methodology/Principal FindingsWe measured abundances of archaeal and bacterial 16S rRNA and amoA genes, phylogenies of archaeal 16S rRNA and amoA genes, concentrations of KCl-extractable soil ammonium and nitrite, and potential ammonia oxidation rates in rhizosphere soil samples from maize and soybean exposed to ambient (∼385 ppm) and elevated (550 ppm) [CO2] in a replicated and field-based study. There was no influence of elevated [CO2] on copy numbers of archaeal or bacterial 16S rRNA or amoA genes, archaeal community composition, KCl-extractable soil ammonium or nitrite, or potential ammonia oxidation rates for samples from maize, a model C4 plant. Phylogenetic evidence indicated decreased relative abundance of crenarchaeal sequences in the rhizosphere of soybean, a model leguminous-C3 plant, at elevated [CO2], whereas quantitative PCR data indicated no changes in the absolute abundance of archaea. There were no changes in potential ammonia oxidation rates at elevated [CO2] for soybean. Ammonia oxidation rates were lower in the rhizosphere of maize than soybean, likely because of lower soil pH and/or abundance of archaea. KCl-extractable ammonium and nitrite concentrations were lower at elevated than ambient [CO2] for soybean.ConclusionPlant-driven shifts in soil biogeochemical processes in response to elevated [CO2] affected archaeal community composition, but not copy numbers of archaeal genes, in the rhizosphere of soybean. The lack of a treatment effect for maize is consistent with the fact that the photosynthesis and productivity of maize are not stimulated by elevated [CO2] in the absence of drought.",global alignment sequence,2010
10.1371/journal.pone.0156212,PLOS ONE,Public Library of Science,"Leekitcharoenphon, Pimlapas","National Food Institute, Technical University of Denmark, WHO Collaborating Center for Antimicrobial Resistance in Foodborne Pathogens and European Union Reference Laboratory for Antimicrobial Resistance, Kgs. Lyngby, Denmark",Investigating Salmonella Eko from Various Sources in Nigeria by Whole Genome Sequencing to Identify the Source of Human Infections,Twenty-six Salmonella enterica serovar Eko isolated from various sources in Nigeria were investigated by whole genome sequencing to identify the source of human infections. Diversity among the isolates was observed and camel and cattle were identified as the primary reservoirs and the most likely source of the human infections.,global alignment sequence,2016
10.1371/journal.pone.0194581,PLOS ONE,Public Library of Science,"Gonzales, Patrick K.","Linda Crnic Institute for Down Syndrome, University of Colorado, Aurora, Colorado, United States of America",Transcriptome analysis of genetically matched human induced pluripotent stem cells disomic or trisomic for chromosome 21,"Trisomy of chromosome 21, the genetic cause of Down syndrome, has the potential to alter expression of genes on chromosome 21, as well as other locations throughout the genome. These transcriptome changes are likely to underlie the Down syndrome clinical phenotypes. We have employed RNA-seq to undertake an in-depth analysis of transcriptome changes resulting from trisomy of chromosome 21, using induced pluripotent stem cells (iPSCs) derived from a single individual with Down syndrome. These cells were originally derived by Li et al, who genetically targeted chromosome 21 in trisomic iPSCs, allowing selection of disomic sibling iPSC clones. Analyses were conducted on trisomic/disomic cell pairs maintained as iPSCs or differentiated into cortical neuronal cultures. In addition to characterization of gene expression levels, we have also investigated patterns of RNA adenosine-to-inosine editing, alternative splicing, and repetitive element expression, aspects of the transcriptome that have not been significantly characterized in the context of Down syndrome. We identified significant changes in transcript accumulation associated with chromosome 21 trisomy, as well as changes in alternative splicing and repetitive element transcripts. Unexpectedly, the trisomic iPSCs we characterized expressed higher levels of neuronal transcripts than control disomic iPSCs, and readily differentiated into cortical neurons, in contrast to another reported study. Comparison of our transcriptome data with similar studies of trisomic iPSCs suggests that trisomy of chromosome 21 may not intrinsically limit neuronal differentiation, but instead may interfere with the maintenance of pluripotency.",global alignment sequence,2018
10.1371/journal.pcbi.1000931,PLoS Computational Biology,Public Library of Science,"Liu, Ying","Department of Computational and Systems Biology, School of Medicine, University of Pittsburgh, Pittsburgh, Pennsylvania, United States of America",Role of Hsp70 ATPase Domain Intrinsic Dynamics and Sequence Evolution in Enabling its Functional Interactions with NEFs,"Catalysis of ADP-ATP exchange by nucleotide exchange factors (NEFs) is central to the activity of Hsp70 molecular chaperones. Yet, the mechanism of interaction of this family of chaperones with NEFs is not well understood in the context of the sequence evolution and structural dynamics of Hsp70 ATPase domains. We studied the interactions of Hsp70 ATPase domains with four different NEFs on the basis of the evolutionary trace and co-evolution of the ATPase domain sequence, combined with elastic network modeling of the collective dynamics of the complexes. Our study reveals a subtle balance between the intrinsic (to the ATPase domain) and specific (to interactions with NEFs) mechanisms shared by the four complexes. Two classes of key residues are distinguished in the Hsp70 ATPase domain: (i) highly conserved residues, involved in nucleotide binding, which mediate, via a global hinge-bending, the ATPase domain opening irrespective of NEF binding, and (ii) not-conserved but co-evolved and highly mobile residues, engaged in specific interactions with NEFs (e.g., N57, R258, R262, E283, D285). The observed interplay between these respective intrinsic (pre-existing, structure-encoded) and specific (co-evolved, sequence-dependent) interactions provides us with insights into the allosteric dynamics and functional evolution of the modular Hsp70 ATPase domain.",global alignment sequence,2010
10.1371/journal.pcbi.1000608,PLoS Computational Biology,Public Library of Science,"Lu, Hongchao","Molecular Biology Institute, Center for Computational Biology, Institute for Genomics and Proteomics, Department of Chemistry and Biochemistry, University of California Los Angeles, Los Angeles, California, United States of America",Predicting Functional Alternative Splicing by Measuring RNA Selection Pressure from Multigenome Alignments,"High-throughput methods such as EST sequencing, microarrays and deep sequencing have identified large numbers of alternative splicing (AS) events, but studies have shown that only a subset of these may be functional. Here we report a sensitive bioinformatics approach that identifies exons with evidence of a strong RNA selection pressure ratio (RSPR) —i.e., evolutionary selection against mutations that change only the mRNA sequence while leaving the protein sequence unchanged—measured across an entire evolutionary family, which greatly amplifies its predictive power. Using the UCSC 28 vertebrate genome alignment, this approach correctly predicted half to three-quarters of AS exons that are known binding targets of the NOVA splicing regulatory factor, and predicted 345 strongly selected alternative splicing events in human, and 262 in mouse. These predictions were strongly validated by several experimental criteria of functional AS such as independent detection of the same AS event in other species, reading frame-preservation, and experimental evidence of tissue-specific regulation: 75% (15/20) of a sample of high-RSPR exons displayed tissue specific regulation in a panel of ten tissues, vs. only 20% (4/20) among a sample of low-RSPR exons. These data suggest that RSPR can identify exons with functionally important splicing regulation, and provides biologists with a dataset of over 600 such exons. We present several case studies, including both well-studied examples (GRIN1) and novel examples (EXOC7). These data also show that RSPR strongly outperforms other approaches such as standard sequence conservation (which fails to distinguish amino acid selection pressure from RNA selection pressure), or pairwise genome comparison (which lacks adequate statistical power for predicting individual exons).",global alignment sequence,2009
10.1371/journal.pone.0104400,PLoS ONE,Public Library of Science,"Forde, Brian M.","Australian Infectious Diseases Research Centre, School of Chemistry & Molecular Biosciences, The University of Queensland, Queensland, Australia",The Complete Genome Sequence of Escherichia coli EC958: A High Quality Reference Sequence for the Globally Disseminated Multidrug Resistant E. coli O25b:H4-ST131 Clone,"Escherichia coli ST131 is now recognised as a leading contributor to urinary tract and bloodstream infections in both community and clinical settings. Here we present the complete, annotated genome of E. coli EC958, which was isolated from the urine of a patient presenting with a urinary tract infection in the Northwest region of England and represents the most well characterised ST131 strain. Sequencing was carried out using the Pacific Biosciences platform, which provided sufficient depth and read-length to produce a complete genome without the need for other technologies. The discovery of spurious contigs within the assembly that correspond to site-specific inversions in the tail fibre regions of prophages demonstrates the potential for this technology to reveal dynamic evolutionary mechanisms. E. coli EC958 belongs to the major subgroup of ST131 strains that produce the CTX-M-15 extended spectrum β-lactamase, are fluoroquinolone resistant and encode the fimH30 type 1 fimbrial adhesin. This subgroup includes the Indian strain NA114 and the North American strain JJ1886. A comparison of the genomes of EC958, JJ1886 and NA114 revealed that differences in the arrangement of genomic islands, prophages and other repetitive elements in the NA114 genome are not biologically relevant and are due to misassembly. The availability of a high quality uropathogenic E. coli ST131 genome provides a reference for understanding this multidrug resistant pathogen and will facilitate novel functional, comparative and clinical studies of the E. coli ST131 clonal lineage.",global alignment sequence,2014
