doi,journal,publisher,author1,affiliation,title,abstract,topic,Year
10.1371/journal.pone.0126590,PLOS ONE,Public Library of Science,"Poletti, Valentina","Division of Genetics and Cell Biology, Scientific Institute H. San Raffaele, Milan, Italy",Genome-Wide Definition of Promoter and Enhancer Usage during Neural Induction of Human Embryonic Stem Cells,"Genome-wide mapping of transcriptional regulatory elements is an essential tool for understanding the molecular events orchestrating self-renewal, commitment and differentiation of stem cells. We combined high-throughput identification of transcription start sites with genome-wide profiling of histones modifications to map active promoters and enhancers in embryonic stem cells (ESCs) induced to neuroepithelial-like stem cells (NESCs). Our analysis showed that most promoters are active in both cell types while approximately half of the enhancers are cell-specific and account for most of the epigenetic changes occurring during neural induction, and most likely for the modulation of the promoters to generate cell-specific gene expression programs. Interestingly, the majority of the promoters activated or up-regulated during neural induction have a “bivalent” histone modification signature in ESCs, suggesting that developmentally-regulated promoters are already poised for transcription in ESCs, which are apparently pre-committed to neuroectodermal differentiation. Overall, our study provides a collection of differentially used enhancers, promoters, transcription starts sites, protein-coding and non-coding RNAs in human ESCs and ESC-derived NESCs, and a broad, genome-wide description of promoter and enhancer usage and of gene expression programs characterizing the transition from a pluripotent to a neural-restricted cell fate.",epigenetics bioinformatics,2015
10.1371/journal.pone.0127285,PLOS ONE,Public Library of Science,"Bible, Paul W.","Laboratory of Skin Biology, Intramural Research Program, National Institute of Arthritis and Musculoskeletal and Skin Diseases, Bethesda, Maryland, United States of America","PAPST, a User Friendly and Powerful Java Platform for ChIP-Seq Peak Co-Localization Analysis and Beyond","Comparative co-localization analysis of transcription factors (TFs) and epigenetic marks (EMs) in specific biological contexts is one of the most critical areas of ChIP-Seq data analysis beyond peak calling. Yet there is a significant lack of user-friendly and powerful tools geared towards co-localization analysis based exploratory research. Most tools currently used for co-localization analysis are command line only and require extensive installation procedures and Linux expertise. Online tools partially address the usability issues of command line tools, but slow response times and few customization features make them unsuitable for rapid data-driven interactive exploratory research. We have developed PAPST: Peak Assignment and Profile Search Tool, a user-friendly yet powerful platform with a unique design, which integrates both gene-centric and peak-centric co-localization analysis into a single package. Most of PAPST’s functions can be completed in less than five seconds, allowing quick cycles of data-driven hypothesis generation and testing. With PAPST, a researcher with or without computational expertise can perform sophisticated co-localization pattern analysis of multiple TFs and EMs, either against all known genes or a set of genomic regions obtained from public repositories or prior analysis. PAPST is a versatile, efficient, and customizable tool for genome-wide data-driven exploratory research. Creatively used, PAPST can be quickly applied to any genomic data analysis that involves a comparison of two or more sets of genomic coordinate intervals, making it a powerful tool for a wide range of exploratory genomic research. We first present PAPST’s general purpose features then apply it to several public ChIP-Seq data sets to demonstrate its rapid execution and potential for cutting-edge research with a case study in enhancer analysis. To our knowledge, PAPST is the first software of its kind to provide efficient and sophisticated post peak-calling ChIP-Seq data analysis as an easy-to-use interactive application. PAPST is available at https://github.com/paulbible/papst and is a public domain work.",epigenetics bioinformatics,2015
10.1371/journal.pone.0179141,PLOS ONE,Public Library of Science,"Dou, Lingling","State Key Laboratory of Cotton Biology, Institute of Cotton Research of CAAS, Anyang, Henan, P. R. China",Global analysis of DNA methylation in young (J1) and senescent (J2) Gossypium hirsutum L. cotyledons by MeDIP-Seq,"DNA methylation is an important epigenetic modification regulating gene expression, genomic imprinting, transposon silencing and chromatin structure in plants and plays an important role in leaf senescence. However, the DNA methylation pattern during Gossypium hirsutum L. cotyledon senescence is poorly understood. In this study, global DNA methylation patterns were compared between two cotyledon development stages, young (J1) and senescence (J2), using methylated DNA immunoprecipitation (MeDIP-Seq). Methylated cytosine occurred mostly in repeat elements, especially LTR/Gypsy in both J1 and J2. When comparing J1 against J2, there were 1222 down-methylated genes and 623 up-methylated genes. Methylated genes were significantly enriched in carbohydrate metabolism, biosynthesis of other secondary metabolites and amino acid metabolism pathways. The global DNA methylation level decreased from J1 to J2, especially in gene promoters, transcriptional termination regions and regions around CpG islands. We further investigated the expression patterns of 9 DNA methyltransferase-associated genes and 2 DNA demethyltransferase-associated genes from young to senescent cotyledons, which were down-regulated during cotyledon development. In this paper, we first reported that senescent cotton cotyledons exhibited lower DNA methylation levels, primarily due to decreased DNA methyltransferase activity and which also play important role in regulating secondary metabolite process.",epigenetics bioinformatics,2017
10.1371/journal.pone.0144398,PLOS ONE,Public Library of Science,"Dong, Xianjun","Program in Bioinformatics and Integrative Biology, University of Massachusetts Medical School, Worcester, MA, United States of America",The Role of H3K4me3 in Transcriptional Regulation Is Altered in Huntington’s Disease,"Huntington’s disease (HD) is an autosomal-dominant neurodegenerative disorder resulting from expansion of CAG repeats in the Huntingtin (HTT) gene. Previous studies have shown mutant HTT can alter expression of genes associated with dysregulated epigenetic modifications. One of the most widely studied chromatin modifications is trimethylated lysine 4 of histone 3 (H3K4me3). Here, we conducted the first comprehensive study of H3K4me3 ChIP-sequencing in neuronal chromatin from the prefrontal cortex of six HD cases and six non-neurologic controls, and its association with gene expression measured by RNA-sequencing. We detected 2,830 differentially enriched H3K4me3 peaks between HD and controls, with 55% of them down-regulated in HD. Although H3K4me3 signals are expected to be associated with mRNA levels, we found an unexpected discordance between altered H3K4me3 peaks and mRNA levels. Gene ontology (GO) term enrichment analysis of the genes with differential H3K4me3 peaks, revealed statistically significantly enriched GO terms only in the genes with down-regulated signals in HD. The most frequently implicated biological process terms are organ morphogenesis and positive regulation of gene expression. More than 9,000 H3K4me3 peaks were located not near any recognized transcription start sites and approximately 36% of these “distal” peaks co-localized to known enhancer sites. Six transcription factors and chromatin remodelers are differentially enriched in HD H3K4me3 distal peaks, including EZH2 and SUZ12, two core subunits of the polycomb repressive complex 2 (PRC2). Moreover, PRC2 repressive state was significantly depleted in HD-enriched peaks, suggesting the epigenetic role of PRC2 inhibition associated with up-regulated H3K4me3 in Huntington’s disease. In summary, our study provides new insights into transcriptional dysregulation of Huntington’s disease by analyzing the differentiation of H3K4me3 enrichment.",epigenetics bioinformatics,2015
10.1371/journal.pone.0179451,PLOS ONE,Public Library of Science,"da Silveira, Juliano C.","Department of Veterinary Medicine, University of Sao Paulo, Pirassununga, Sao Paulo, Brazil",Supplementation with small-extracellular vesicles from ovarian follicular fluid during in vitro production modulates bovine embryo development,"Pregnancy success results from the interaction of multiple factors, among them are folliculogenesis and early embryonic development. Failure during these different processes can lead to difficulties in conception. Alternatives to overcome these problems are based on assisted reproductive techniques. Extracellular vesicles are cell-secreted vesicles present in different body fluids and contain bioactive materials, such as messenger RNA, microRNAs (miRNAs), and proteins. Thus, our hypothesis is that extracellular vesicles from follicular fluid from 3–6 mm ovarian follicles can modulate bovine embryo development in vitro. To test our hypothesis follicular fluid from bovine ovaries was aspirated and small-extracellular vesicles (<200 nm) were isolated for further analysis. Additionally, small-extracellular vesicles (EVs) were utilized for functional experiments investigating their role in modulating messenger RNA, microRNA as well as global DNA methylation and hydroxymethylation levels of bovine blastocysts. EVs from 3–6 mm follicles were used for RNA-seq and miRNA analysis. Functional annotation analysis of the EVs transcripts revealed messages related to chromatin remodeling and transcriptional regulation. EVs treatment during oocyte maturation and embryo development causes changes in blastocyst rates, as well as changes in the transcription levels of genes related to embryonic metabolism and development. Supplementation with EVs from 3–6 mm follicles during oocyte maturation and early embryo development (until the 4-cell stage) increased the levels of bta-miR-631 (enriched in EVs from 3–6 mm follicles) in embryos. Interestingly, the addition of EVs from 3–6 mm follicles induced changes in global DNA methylation and hydroxymethylation levels compared to embryos produced by the standard in vitro production system. Our results indicate that the supplementation of culture media with EVs isolated from the follicular fluid of 3–6 mm follicles during oocyte maturation and early embryo development can partially modify metabolic and developmental related genes as well as miRNA and global DNA methylation and hydroxymethylation, suggesting that EVs play an important role during oocyte maturation and early embryo development in vitro.",epigenetics bioinformatics,2017
10.1371/journal.pgen.0020026,PLoS Genetics,Public Library of Science,"Bock, Christoph","Max-Planck-Institut für Informatik, Saarbrücken, Germany","CpG Island Methylation in Human Lymphocytes Is Highly Correlated with DNA Sequence, Repeats, and Predicted DNA Structure","CpG island methylation plays an important role in epigenetic gene control during mammalian development and is frequently altered in disease situations such as cancer. The majority of CpG islands is normally unmethylated, but a sizeable fraction is prone to become methylated in various cell types and pathological situations. The goal of this study is to show that a computational epigenetics approach can discriminate between CpG islands that are prone to methylation from those that remain unmethylated. We develop a bioinformatics scoring and prediction method on the basis of a set of 1,184 DNA attributes, which refer to sequence, repeats, predicted structure, CpG islands, genes, predicted binding sites, conservation, and single nucleotide polymorphisms. These attributes are scored on 132 CpG islands across the entire human Chromosome 21, whose methylation status was previously established for normal human lymphocytes. Our results show that three groups of DNA attributes, namely certain sequence patterns, specific DNA repeats, and a particular DNA structure, are each highly correlated with CpG island methylation (correlation coefficients of 0.64, 0.66, and 0.49, respectively). We predicted, and subsequently experimentally examined 12 CpG islands from human Chromosome 21 with unknown methylation patterns and found more than 90% of our predictions to be correct. In addition, we applied our prediction method to analyzing Human Epigenome Project methylation data on human Chromosome 6 and again observed high prediction accuracy. In summary, our results suggest that DNA composition of CpG islands (sequence, repeats, and structure) plays a significant role in predisposing CpG islands for DNA methylation. This finding may have a strong impact on our understanding of changes in CpG island methylation in development and disease.",epigenetics bioinformatics,2006
10.1371/journal.pone.0059878,PLoS ONE,Public Library of Science,"Colaneri, Alejandro C.","Department of Biology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, United States of America",Genome-Wide Quantitative Identification of DNA Differentially Methylated Sites in Arabidopsis Seedlings Growing at Different Water Potential,"BackgroundIn eukaryotes, the combinatorial usage of cis-regulatory elements enables the assembly of composite genetic switches to integrate multifarious, convergent signals within a single promoter. Plants as sessile organisms, incapable of seeking for optimal conditions, rely on the use of this resource to adapt to changing environments. Emerging evidence suggests that the transcriptional responses of plants to stress are associated with epigenetic processes that govern chromatin accessibility. However, the extent at which specific chromatin modifications contribute to gene regulation has not been assessed.Methodology/Principal FindingsIn the present work, we combined methyl-sensitive-cut counting and RNA-seq to follow the transcriptional and epigenetic response of plants to simulated drought. Comprehensive genome wide evidence supports the notion that the methylome is widely reactive to water potential. The predominant changes in methylomes were loci in the promoters of genes encoding for proteins suited to cope with the environmental challenge.Conclusion/SignificanceThese selective changes in the methylome with corresponding changes in gene transcription suggest drought sets in motion an instructive mechanism guiding epigenetic machinery toward specific effectors genes.",epigenetics bioinformatics,2013
10.1371/journal.pone.0142148,PLOS ONE,Public Library of Science,"Gaykalova, Daria A.","Department of Otolaryngology—Head and Neck Surgery, Johns Hopkins Medical Institutions, Baltimore, Maryland, United States of America",Outlier Analysis Defines Zinc Finger Gene Family DNA Methylation in Tumors and Saliva of Head and Neck Cancer Patients,"Head and Neck Squamous Cell Carcinoma (HNSCC) is the fifth most common cancer, annually affecting over half a million people worldwide. Presently, there are no accepted biomarkers for clinical detection and surveillance of HNSCC. In this work, a comprehensive genome-wide analysis of epigenetic alterations in primary HNSCC tumors was employed in conjunction with cancer-specific outlier statistics to define novel biomarker genes which are differentially methylated in HNSCC. The 37 identified biomarker candidates were top-scoring outlier genes with prominent differential methylation in tumors, but with no signal in normal tissues. These putative candidates were validated in independent HNSCC cohorts from our institution and TCGA (The Cancer Genome Atlas). Using the top candidates, ZNF14, ZNF160, and ZNF420, an assay was developed for detection of HNSCC cancer in primary tissue and saliva samples with 100% specificity when compared to normal control samples. Given the high detection specificity, the analysis of ZNF DNA methylation in combination with other DNA methylation biomarkers may be useful in the clinical setting for HNSCC detection and surveillance, particularly in high-risk patients. Several additional candidates identified through this work can be further investigated toward future development of a multi-gene panel of biomarkers for the surveillance and detection of HNSCC.",epigenetics bioinformatics,2015
10.1371/journal.pone.0041361,PLoS ONE,Public Library of Science,"Reinius, Lovisa E.","Department of Biosciences and Nutrition, Karolinska Institutet, Stockholm, Sweden",Differential DNA Methylation in Purified Human Blood Cells: Implications for Cell Lineage and Studies on Disease Susceptibility,"Methylation of cytosines at CpG sites is a common epigenetic DNA modification that can be measured by a large number of methods, now even in a genome-wide manner for hundreds of thousands of sites. The application of DNA methylation analysis is becoming widely popular in complex disorders, for example, to understand part of the “missing heritability”. The DNA samples most readily available for methylation studies are derived from whole blood. However, blood consists of many functionally and developmentally distinct cell populations in varying proportions. We studied whether such variation might affect the interpretation of methylation studies based on whole blood DNA. We found in healthy male blood donors there is important variation in the methylation profiles of whole blood, mononuclear cells, granulocytes, and cells from seven selected purified lineages. CpG methylation between mononuclear cells and granulocytes differed for 22% of the 8252 probes covering the selected 343 genes implicated in immune-related disorders by genome-wide association studies, and at least one probe was differentially methylated for 85% of the genes, indicating that whole blood methylation results might be unintelligible. For individual genes, even if the overall methylation patterns might appear similar, a few CpG sites in the regulatory regions may have opposite methylation patterns (i.e., hypo/hyper) in the main blood cell types. We conclude that interpretation of whole blood methylation profiles should be performed with great caution and for any differences implicated in a disorder, the differences resulting from varying proportions of white blood cell types should be considered.",epigenetics bioinformatics,2012
10.1371/journal.pone.0221476,PLOS ONE,Public Library of Science,"Kaur, Harpreet","Bioinformatics Centre, CSIR-Institute of Microbial Technology, Chandigarh, India",Classification of early and late stage liver hepatocellular carcinoma patients from their genomics and epigenomics profiles,"BackgroundLiver Hepatocellular Carcinoma (LIHC) is one of the major cancers worldwide, responsible for millions of premature deaths every year. Prediction of clinical staging is vital to implement optimal therapeutic strategy and prognostic prediction in cancer patients. However, to date, no method has been developed for predicting the stage of LIHC from the genomic profile of samples.MethodsThe Cancer Genome Atlas (TCGA) dataset of 173 early stage (stage-I), 177 late stage (stage-II, Stage-III and stage-IV) and 50 adjacent normal tissue samples for 60,483 RNA transcripts and 485,577 methylation CpG sites, was extensively analyzed to identify the key transcriptomic expression and methylation-based features using different feature selection techniques. Further, different classification models were developed based on selected key features to categorize different classes of samples implementing different machine learning algorithms.ResultsIn the current study, in silico models have been developed for classifying LIHC patients in the early vs. late stage and cancerous vs. normal samples using RNA expression and DNA methylation data. TCGA datasets were extensively analyzed to identify differentially expressed RNA transcripts and methylated CpG sites that can discriminate early vs. late stages and cancer vs. normal samples of LIHC with high precision. Naive Bayes model developed using 51 features that combine 21 CpG methylation sites and 30 RNA transcripts achieved maximum MCC (Matthew’s correlation coefficient) 0.58 with an accuracy of 78.87% on the validation dataset in discrimination of early and late stage. Additionally, the prediction models developed based on 5 RNA transcripts and 5 CpG sites classify LIHC and normal samples with an accuracy of 96–98% and AUC (Area Under the Receiver Operating Characteristic curve) 0.99. Besides, multiclass models also developed for classifying samples in the normal, early and late stage of cancer and achieved an accuracy of 76.54% and AUC of 0.86.ConclusionOur study reveals stage prediction of LIHC samples with high accuracy based on the genomics and epigenomics profiling is a challenging task in comparison to the classification of cancerous and normal samples. Comprehensive analysis, differentially expressed RNA transcripts, methylated CpG sites in LIHC samples and prediction models are available from CancerLSP (http://webs.iiitd.edu.in/raghava/cancerlsp/).",epigenetics bioinformatics,2019
10.1371/journal.pone.0184539,PLOS ONE,Public Library of Science,"Hwang, Jung Hye","Swine Science and Technology Center, Gyeongnam National University of Science & Technology, Jinju, South Korea",DNA methylation patterns and gene expression associated with litter size in Berkshire pig placenta,"Increasing litter size is of great interest to the pig industry. DNA methylation is an important epigenetic modification that regulates gene expression, resulting in livestock phenotypes such as disease resistance, milk production, and reproduction. We classified Berkshire pigs into two groups according to litter size and estimated breeding value: smaller (SLG) and larger (LLG) litter size groups. Genome-wide DNA methylation and gene expression were analyzed using placenta genomic DNA and RNA to identify differentially methylated regions (DMRs) and differentially expressed genes (DEGs) associated with litter size. The methylation levels of CpG dinucleotides in different genomic regions were noticeably different between the groups, while global methylation pattern was similar, and excluding intergenic regions they were found the most frequently in gene body regions. Next, we analyzed RNA-Seq data to identify DEGs between the SLG and LLG groups. A total of 1591 DEGs were identified: 567 were downregulated and 1024 were upregulated in LLG compared to SLG. To identify genes that simultaneously exhibited changes in DNA methylation and mRNA expression, we integrated and analyzed the data from bisulfite-Seq and RNA-Seq. Nine DEGs positioned in DMRs were found. The expression of only three of these genes (PRKG2, CLCA4, and PCK1) was verified by RT-qPCR. Furthermore, we observed the same methylation patterns in blood samples as in the placental tissues by PCR-based methylation analysis. Together, these results provide useful data regarding potential epigenetic markers for selecting hyperprolific sows.",epigenetics bioinformatics,2017
10.1371/journal.pone.0015688,PLoS ONE,Public Library of Science,"Cattoglio, Claudia","IIT Unit of Molecular Neuroscience, Istituto Scientifico H. San Raffaele, Milan, Italy",High-Definition Mapping of Retroviral Integration Sites Defines the Fate of Allogeneic T Cells After Donor Lymphocyte Infusion,"The infusion of donor lymphocytes transduced with a retroviral vector expressing the HSV-TK suicide gene in patients undergoing hematopoietic stem cell transplantation for leukemia/lymphoma promotes immune reconstitution and prevents infections and graft-versus-host disease. Analysis of the clonal dynamics of genetically modified lymphocytes in vivo is of crucial importance to understand the potential genotoxic risk of this therapeutic approach. We used linear amplification-mediated PCR and pyrosequencing to build a genome-wide, high-definition map of retroviral integration sites in the genome of peripheral blood T cells from two different donors and used gene expression profiling and bioinformatics to associate integration clusters to transcriptional activity and to genetic and epigenetic features of the T cell genome. Comparison with matched random controls and with integrations obtained from CD34+ hematopoietic stem/progenitor cells showed that integration clusters occur within chromatin regions bearing epigenetic marks associated with active promoters and regulatory elements in a cell-specific fashion. Analysis of integration sites in T cells obtained ex vivo two months after infusion showed no evidence of integration-related clonal expansion or dominance, but rather loss of cells harboring integration events interfering with RNA post-transcriptional processing. The study shows that high-definition maps of retroviral integration sites are a powerful tool to analyze the fate of genetically modified T cells in patients and the biological consequences of retroviral transduction.",epigenetics bioinformatics,2010
10.1371/journal.pgen.1005334,PLOS Genetics,Public Library of Science,"Lin, Qiong","Helmholtz-Institute for Biomedical Engineering, Stem Cell Biology and Cellular Engineering, RWTH Aachen University Medical School, Aachen, Germany",Epigenetic Aging Signatures Are Coherently Modified in Cancer,"Aging is associated with highly reproducible DNA methylation (DNAm) changes, which may contribute to higher prevalence of malignant diseases in the elderly. In this study, we analyzed epigenetic aging signatures in 5,621 DNAm profiles of 25 cancer types from The Cancer Genome Atlas (TCGA). Overall, age-associated DNAm patterns hardly reflect chronological age of cancer patients, but they are coherently modified in a non-stochastic manner, particularly at CpGs that become hypermethylated upon aging in non-malignant tissues. This coordinated regulation in epigenetic aging signatures can therefore be used for aberrant epigenetic age-predictions, which facilitate disease stratification. For example, in acute myeloid leukemia (AML) higher epigenetic age-predictions are associated with increased incidence of mutations in RUNX1, WT1, and IDH2, whereas mutations in TET2, TP53, and PML-PARA translocation are more frequent in younger age-predictions. Furthermore, epigenetic aging signatures correlate with overall survival in several types of cancer (such as lower grade glioma, glioblastoma multiforme, esophageal carcinoma, chromophobe renal cell carcinoma, cutaneous melanoma, lung squamous cell carcinoma, and neuroendocrine neoplasms). In conclusion, age-associated DNAm patterns in cancer are not related to chronological age of the patient, but they are coordinately regulated, particularly at CpGs that become hypermethylated in normal aging. Furthermore, the apparent epigenetic age-predictions correlate with clinical parameters and overall survival in several types of cancer, indicating that regulation of DNAm patterns in age-associated CpGs is relevant for cancer development.",epigenetics bioinformatics,2015
10.1371/journal.pcbi.1006019,PLOS Computational Biology,Public Library of Science,"Ding, Jun","Computational Biology Department, School of Computer Science, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States of America",iDREM: Interactive visualization of dynamic regulatory networks,"The Dynamic Regulatory Events Miner (DREM) software reconstructs dynamic regulatory networks by integrating static protein-DNA interaction data with time series gene expression data. In recent years, several additional types of high-throughput time series data have been profiled when studying biological processes including time series miRNA expression, proteomics, epigenomics and single cell RNA-Seq. Combining all available time series and static datasets in a unified model remains an important challenge and goal. To address this challenge we have developed a new version of DREM termed interactive DREM (iDREM). iDREM provides support for all data types mentioned above and combines them with existing interaction data to reconstruct networks that can lead to novel hypotheses on the function and timing of regulators. Users can interactively visualize and query the resulting model. We showcase the functionality of the new tool by applying it to microglia developmental data from multiple labs.",epigenetics bioinformatics,2018
10.1371/journal.pcbi.1006686,PLOS Computational Biology,Public Library of Science,"Tan, Zhen Wah","Bioinformatics Institute (BII), Agency for Science, Technology and Research (A*STAR), Matrix, Singapore",Exploring chromatin hierarchical organization via Markov State Modelling,"We propose a new computational method for exploring chromatin structural organization based on Markov State Modelling of Hi-C data represented as an interaction network between genomic loci. A Markov process describes the random walk of a traveling probe in the corresponding energy landscape, mimicking the motion of a biomolecule involved in chromatin function. By studying the metastability of the associated Markov State Model upon annealing, the hierarchical structure of individual chromosomes is observed, and corresponding set of structural partitions is identified at each level of hierarchy. Then, the notion of effective interaction between partitions is derived, delineating the overall topology and architecture of chromosomes. Mapping epigenetic data on the graphs of intra-chromosomal effective interactions helps in understanding how chromosome organization facilitates its function. A sketch of whole-genome interactions obtained from the analysis of 539 partitions from all 23 chromosomes, complemented by distributions of gene expression regulators and epigenetic factors, sheds light on the structure-function relationships in chromatin, delineating chromosomal territories, as well as structural partitions analogous to topologically associating domains and active / passive epigenomic compartments. In addition to the overall genome architecture shown by effective interactions, the affinity between partitions of different chromosomes was analyzed as an indicator of the degree of association between partitions in functionally relevant genomic interactions. The overall static picture of whole-genome interactions obtained with the method presented in this work provides a foundation for chromatin structural reconstruction, for the modelling of chromatin dynamics, and for exploring the regulation of genome function. The algorithms used in this study are implemented in a freely available Python package ChromaWalker (https://bitbucket.org/ZhenWahTan/chromawalker).",epigenetics bioinformatics,2018
10.1371/journal.pone.0011067,PLoS ONE,Public Library of Science,"Shumay, Elena","Brookhaven National Laboratory, Medical Department, Upton, New York, United States of America",Genomic Features of the Human Dopamine Transporter Gene and Its Potential Epigenetic States: Implications for Phenotypic Diversity,"Human dopamine transporter gene (DAT1 or SLC6A3) has been associated with various brain-related diseases and behavioral traits and, as such, has been investigated intensely in experimental- and clinical-settings. However, the abundance of research data has not clarified the biological mechanism of DAT regulation; similarly, studies of DAT genotype-phenotype associations yielded inconsistent results. Hence, our understanding of the control of the DAT protein product is incomplete; having this knowledge is critical, since DAT plays the major role in the brain's dopaminergic circuitry. Accordingly, we reevaluated the genomic attributes of the SLC6A3 gene that might confer sensitivity to regulation, hypothesizing that its unique genomic characteristics might facilitate highly dynamic, region-specific DAT expression, so enabling multiple regulatory modes. Our comprehensive bioinformatic analyzes revealed very distinctive genomic characteristics of the SLC6A3, including high inter-individual variability of its sequence (897 SNPs, about 90 repeats and several CNVs spell out all abbreviations in abstract) and pronounced sensitivity to regulation by epigenetic mechanisms, as evident from the GC-bias composition (0.55) of the SLC6A3, and numerous intragenic CpG islands (27 CGIs). We propose that this unique combination of the genomic features and the regulatory attributes enables the differential expression of the DAT1 gene and fulfills seemingly contradictory demands to its regulation; that is, robustness of region-specific expression and functional dynamics.",epigenetics bioinformatics,2010
10.1371/journal.pone.0087613,PLoS ONE,Public Library of Science,"Sang, Yongming","Department of Anatomy and Physiology, College of Veterinary Medicine, Kansas State University, Manhattan, Kansas, United States of America",Genome-Wide Analysis of Antiviral Signature Genes in Porcine Macrophages at Different Activation Statuses,"Macrophages (MФs) can be polarized to various activation statuses, including classical (M1), alternative (M2), and antiviral states. To study the antiviral activation status of porcine MФs during porcine reproductive and respiratory syndrome virus (PRRSV) infection, we used RNA Sequencing (RNA-Seq) for transcriptomic analysis of differentially expressed genes (DEGs). Sequencing assessment and quality evaluation showed that our RNA-Seq data met the criteria for genome-wide transcriptomic analysis. Comparisons of any two activation statuses revealed more than 20,000 DEGs that were normalized to filter out 153–5,303 significant DEGs [false discovery rate (FDR) ≤0.001, fold change ≥2] in each comparison. The highest 5,303 significant DEGs were found between lipopolysaccharide- (LPS) and interferon (IFN)γ-stimulated M1 cells, whereas only 153 significant DEGs were detected between interleukin (IL)-10-polarized M2 cells and control mock-activated cells. To identify signature genes for antiviral regulation pertaining to each activation status, we identified a set of DEGs that showed significant up-regulation in only one activation state. In addition, pathway analyses defined the top 20–50 significantly regulated pathways at each activation status, and we further analyzed DEGs pertinent to pathways mediated by AMP kinase (AMPK) and epigenetic mechanisms. For the first time in porcine macrophages, our transcriptomic analyses not only compared family-wide differential expression of most known immune genes at different activation statuses, but also revealed transcription evidence of multiple gene families. These findings show that using RNA-Seq transcriptomic analyses in virus-infected and status-synchronized macrophages effectively profiled signature genes and gene response pathways for antiviral regulation, which may provide a framework for optimizing antiviral immunity and immune homeostasis.",epigenetics bioinformatics,2013
10.1371/journal.pone.0185224,PLOS ONE,Public Library of Science,"Song, Kai","Key Laboratory of Experimental Marine Biology, Institute of Oceanology, Chinese Academy of Sciences, Qingdao, Shandong, China",The association between DNA methylation and exon expression in the Pacific oyster Crassostrea gigas,"BackgroundDNA methylation is one of the most important epigenetic modifications of eukaryotic genomes and is believed to play integral roles in diverse biological processes. Although DNA methylation has been well studied in mammals, data are limited in invertebrates, particularly Mollusca. The Pacific oyster Crassostrea gigas is an emerging genetic model for functional analysis of DNA methylation in Mollusca. Recent studies have shown that there is a positive association between methylation status and gene expression in C. gigas; however, whether this association exists at the exon level remains to be determined.ResultsIn this study, we characterized the genome-wide methylation pattern across two different tissues of C. gigas and found that methylated genes are expressed in more tissues and development stages than unmethylated genes. Furthermore, we found that different types of exons had different methylation levels, with the lowest methylation levels in the first exons, followed by the last exons, and the internal exons. We found that the exons included in the gene transcript contained significantly higher DNA methylation levels than skipped exons. We observed that the DNA methylation levels increased slowly after the start sites and end sites of exons seperately, and then decreased quickly towards the middle sites of exons. We also found that methylated exons were significantly longer than unmethylated exons.ConclusionThis study constitutes the first genome-wide analysis to show an association between exon-level DNA methylation and mRNA expression in the oyster. Our findings suggest that exon-level DNA methylation may play a role in the construction of alternative splicing by positively influencing exon inclusion during transcription.",epigenetics bioinformatics,2017
10.1371/journal.pone.0200783,PLOS ONE,Public Library of Science,"De Vito, Annarosaria","Division of Genetics and Cell Biology, IRCCS San Raffaele Scientific Institute, Milan, Italy",Amino acid deprivation triggers a novel GCN2-independent response leading to the transcriptional reactivation of non-native DNA sequences,"In a variety of species, reduced food intake, and in particular protein or amino acid (AA) restriction, extends lifespan and healthspan. However, the underlying epigenetic and/or transcriptional mechanisms are largely unknown, and dissection of specific pathways in cultured cells may contribute to filling this gap. We have previously shown that, in mammalian cells, deprivation of essential AAs (methionine/cysteine or tyrosine) leads to the transcriptional reactivation of integrated silenced transgenes, including plasmid and retroviral vectors and latent HIV-1 provirus, by a process involving epigenetic chromatic remodeling and histone acetylation. Here we show that the deprivation of methionine/cysteine also leads to the transcriptional upregulation of endogenous retroviruses, suggesting that essential AA starvation affects the expression not only of exogenous non-native DNA sequences, but also of endogenous anciently-integrated and silenced parasitic elements of the genome. Moreover, we show that the transgene reactivation response is highly conserved in different mammalian cell types, and it is reproducible with deprivation of most essential AAs. The General Control Non-derepressible 2 (GCN2) kinase and the downstream integrated stress response represent the best candidates mediating this process; however, by pharmacological approaches, RNA interference and genomic editing, we demonstrate that they are not implicated. Instead, the response requires MEK/ERK and/or JNK activity and is reproduced by ribosomal inhibitors, suggesting that it is triggered by a novel nutrient-sensing and signaling pathway, initiated by translational block at the ribosome, and independent of mTOR and GCN2. Overall, these findings point to a general transcriptional response to essential AA deprivation, which affects the expression of non-native genomic sequences, with relevant implications for the epigenetic/transcriptional effects of AA restriction in health and disease.",epigenetics bioinformatics,2018
